location,temperature,categories,premise,hypothesis
in the living room,44,hot,It is 44 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,45,freezing,It is 45 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,45,cold,It is 45 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,45,cool,It is 45 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,45,warm,It is 45 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,45,hot,It is 45 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,46,freezing,It is 46 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,46,cold,It is 46 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,46,cool,It is 46 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,46,warm,It is 46 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,46,hot,It is 46 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,47,freezing,It is 47 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,47,cold,It is 47 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,47,cool,It is 47 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,47,warm,It is 47 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,47,hot,It is 47 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,48,freezing,It is 48 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,48,cold,It is 48 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,48,cool,It is 48 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,48,warm,It is 48 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,48,hot,It is 48 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,49,freezing,It is 49 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,49,cold,It is 49 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,49,cool,It is 49 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,49,warm,It is 49 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,49,hot,It is 49 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,50,freezing,It is 50 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,50,cold,It is 50 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,50,cool,It is 50 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,50,warm,It is 50 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,50,hot,It is 50 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,51,freezing,It is 51 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,51,cold,It is 51 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,51,cool,It is 51 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,51,warm,It is 51 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,51,hot,It is 51 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,52,freezing,It is 52 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,52,cold,It is 52 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,52,cool,It is 52 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,52,warm,It is 52 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,52,hot,It is 52 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,53,freezing,It is 53 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,53,cold,It is 53 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,53,cool,It is 53 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,53,warm,It is 53 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,53,hot,It is 53 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,54,freezing,It is 54 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,54,cold,It is 54 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,54,cool,It is 54 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,54,warm,It is 54 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,54,hot,It is 54 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,55,freezing,It is 55 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,55,cold,It is 55 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,55,cool,It is 55 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,55,warm,It is 55 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,55,hot,It is 55 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,56,freezing,It is 56 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,56,cold,It is 56 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,56,cool,It is 56 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,56,warm,It is 56 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,56,hot,It is 56 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,57,freezing,It is 57 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,57,cold,It is 57 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,57,cool,It is 57 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,57,warm,It is 57 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,57,hot,It is 57 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,58,freezing,It is 58 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,58,cold,It is 58 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,58,cool,It is 58 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,58,warm,It is 58 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,58,hot,It is 58 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,59,freezing,It is 59 degrees fahrenheit in the living room.,It is freezing in the living room.
in the living room,59,cold,It is 59 degrees fahrenheit in the living room.,It is cold in the living room.
in the living room,59,cool,It is 59 degrees fahrenheit in the living room.,It is cool in the living room.
in the living room,59,warm,It is 59 degrees fahrenheit in the living room.,It is warm in the living room.
in the living room,59,hot,It is 59 degrees fahrenheit in the living room.,It is hot in the living room.
in the living room,60,freezing,It is 60 degrees fahrenheit in the living room.,It is freezing in the living room.
